,0,1
10329,"['bundle', 'pepsi20oz', '50/50', 'helapos', ""canfield's"", 'diet', 'chocolate', 'fudge', 'hibiscus', 'various']","['O', 'O', 'B-BRA', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA']"
10330,"['dieta', 'dsrt', 'misttwist', 'limca']","['O', 'O', 'O', 'B-BRA']"
10331,"['bowl', 'winehart', 'cherryâ®', 'julebrus', 'legend', 'saint']","['O', 'O', 'O', 'B-BRA', 'O', 'O']"
10332,"['pennsylvania', 'orangeade', 'caramel', 'nutty', 'coke', 'raisin', 'cranberry', 'cola-pepsi']","['O', 'O', 'B-FLA', 'I-FLA', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
10333,"['vanilla13.65', 'pineapple*']","['O', 'O']"
10334,"['chy', 'moxie', 'sodastream']","['O', 'B-BRA', 'B-BRA']"
10335,"['lmnd', 'tea', 'white', 'hi', 'md', 'fanta', 'butterfinger', 'type']","['O', 'B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'B-FLA', 'I-FLA']"
10336,"[""schweppe's"", '50/50', 'mamay', 'stewart&#39;s', 'flower', 'various', 'dietcoke']","['O', 'B-BRA', 'B-FLA', 'O', 'B-FLA', 'I-FLA', 'O']"
10337,"['ft', 'canette', 'melon', 'various', 'saint', 'vanilla', '(various)', '6p', '20.3oz']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA', 'O', 'O']"
10338,"['coke/', ""cherries'n"", 'sprite', 'taro', 'texas']","['O', 'O', 'B-BRA', 'B-FLA', 'O']"
10339,"['nirtoy4', 'inca', 'kola', 'indianola', '7', 'up', '-uptime', '24oz.']","['O', 'B-BRA', 'I-BRA', 'O', 'B-BRA', 'I-BRA', 'O', 'O']"
10340,"['bvc-12', 'dasani', 'fridge', 'limca', 'sugar', 'cookie', 'root-20oz', 'gls']","['O', 'B-BRA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
10341,"['6.', '12frdgpk', 'tab', 'butter', 'irn-bru', 'catering']","['O', 'O', 'B-BRA', 'B-FLA', 'B-BRA', 'O']"
10342,"['summer', ""barq's"", 'cola', 'px']","['O', 'B-BRA', 'B-FLA', 'O']"
10343,"['bottlebev', 'spplenda', 'bev1', 'chai', 'tea']","['O', 'O', 'O', 'B-FLA', 'I-FLA']"
10344,"['lemondade', 'cream', '50/50', 'fudge']","['O', 'B-FLA', 'B-BRA', 'B-FLA']"
10345,"['shasta', 'betty', 'c1', 'cinnamon', 'zcoke', ""-barq's""]","['O', 'O', 'O', 'B-FLA', 'O', 'O']"
10346,"['kinnie', 'mug', 'tab', 'bundaber']","['B-BRA', 'O', 'B-BRA', 'O']"
10347,"['fl.oz.', 'surge', 'peach', 'mint', 'graham', 'buttery', 'bw-na-soda']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'B-FLA', 'I-FLA', 'O']"
10348,"['cheesecake', 'mi', 'fanta']","['B-FLA', 'O', 'B-BRA']"
10349,"['big', 'red', '(soft', 'drink)', 'grapefruit', 'pineapple', 'combo', 'nutty', 'caramel', 'regula', '5.00']","['B-BRA', 'I-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA', 'O', 'O']"
10350,"['paksprite', 'fanta', 'lemon', 'berry', 'mango', 'orange', 'vault']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'B-FLA', 'I-FLA', 'O']"
10351,"['voodot', 'incredible', 'sosyo', '2/$2.50', 'happy']","['O', 'O', 'B-BRA', 'O', 'O']"
10352,"['stewarts-root', 'cokezero16oz', 'fruit', 'various', 'beat', 'kaffir', 'lime']","['O', 'O', 'B-FLA', 'I-FLA', 'B-BRA', 'B-FLA', 'I-FLA']"
10353,"['winter', 'pumpkin', 'pie', 'o', 'fountainchips', 'w/']","['O', 'B-FLA', 'I-FLA', 'O', 'O', 'O']"
10354,"['gutwein', 'crush', 'cactus', 'cooler', 'mango', 'orange', 'blast1', 'wa']","['O', 'B-BRA', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
10355,"['mug', 'root', 'beer', 'my', 'straw/lemonade', 'caffine']","['B-BRA', 'I-BRA', 'I-BRA', 'O', 'O', 'O']"
10356,"['99-ond', 'frescolita', 'lavender', 'lemonade', 'unlimited', 'bvc-7up']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
10357,"['-coca', 'sosyo', 'lemonade', '(various)', 'coke-can', 'coca-', 'orange']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O', 'B-FLA']"
10358,"['livewi', 'horseradish', 'tonic', 'ale-8-one']","['O', 'B-FLA', 'O', 'B-BRA']"
10359,"['kickstart', 'canadda', 'pocari', 'sweat']","['O', 'O', 'B-BRA', 'I-BRA']"
10360,"['cola-coke', 'cantaloupe', '$2.10']","['B-BRA', 'B-FLA', 'O']"
10361,"['tis', ""stewart's"", 'fountain', 'classics', 'mountain', 'dew', 'ap']","['O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-BRA', 'I-BRA', 'O']"
10362,"['beer*', 'orangina', 'cf', 'yummies']","['O', 'B-BRA', 'O', 'O']"
10363,"['col', 'canada', 'dry', 'dray', 'lesters', 'dr.brown', 'punch', 'berry', 'grown']","['O', 'B-BRA', 'I-BRA', 'O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
10364,"['rhuba', 'lay', 'pomegranate', 'cherry', 'soda-zero', 'fantas', 'peach', 'j&o']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'O']"
10365,"['2022.7', 'tizer', 'orangina', 'pepsi-zero']","['O', 'B-BRA', 'B-BRA', 'O']"
10366,"['smores', 'limequat']","['B-FLA', 'B-FLA']"
10367,"['currant', 'black', 'aloe', 'vera', 'iconic', 'baja']","['B-FLA', 'I-FLA', 'B-FLA', 'I-FLA', 'O', 'O']"
10368,"['sodai', 'retail', 'mjor', 'summer', 'mello', 'yello', '86th', '$6']","['O', 'O', 'O', 'O', 'B-BRA', 'I-BRA', 'O', 'O']"
10369,"['am', ""bargq's"", '50/50', 'pumpkin', 'spice', 'breakfast', 'ibc', 'root', 'beer', 'sauteed', 'butter', 'md']","['O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
10370,"['af-fountain/can', 'flavor--shakes/coke', 'pineapple*', 'fanta', 'tequila', 'gotorade']","['O', 'O', 'O', 'B-BRA', 'B-FLA', 'O']"
10371,"['ba', 'crocker', 'jones', 'soda', 'r34-bev-dry', 'dew1', 'caramel']","['O', 'O', 'B-BRA', 'I-BRA', 'O', 'O', 'B-FLA']"
10372,"['marshmello', '0z.', 'mocktail', 'coca-cola', 'live']","['O', 'O', 'O', 'B-BRA', 'O']"
10373,"['mango1', 'pumpkin', 'spice', 'ret-', 'orange', 'flower', '.50']","['O', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA', 'O']"
10374,"['chocolate', 'milk', 'orgnl', 'irn-bru', 'green', 'tea', 'dt']","['B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
10375,"['pepsi/lays', 'rockstar', 'energy', '7.5oz']","['O', 'B-BRA', 'I-BRA', 'O']"
10376,"['pt', 'nirtoy3', 'peppers', '(various)', 'editions', 'ltd']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'O']"
10377,"['smash', 'na', '10.1oz', 'schweppes', 'maple', 'wide']","['O', 'O', 'O', 'B-BRA', 'B-FLA', 'O']"
10378,"['springs', 'toffee', '7', 'up', 'graham', 'buttery', ""n'cr""]","['O', 'B-FLA', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
10379,"['olive', 'gpft']","['O', 'O']"
10380,"['eucalyptus', 'bvc-mountain', 'kumquat']","['B-FLA', 'O', 'B-FLA']"
10381,"['avg', 'squirt', 'butter', 'pecan', 'mango', 'orange', '2@2.00']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'B-FLA', 'I-FLA', 'O']"
10382,"['mini-can', '#fountain', 'gardenia', 'zero-20oz', 'lemongrass', 'grapediet']","['O', 'O', 'B-FLA', 'O', 'B-FLA', 'O']"
10383,"['very', 'creamsoda', 'oronamin', 'c', 'drink', 'tea', 'green', 'veg']","['O', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
10384,"['sierra', 'mist', 'lmnd', 'ox', 'bcv-', 'pepsiwildcherryzero']","['B-BRA', 'I-BRA', 'O', 'O', 'O', 'O']"
10385,"['orange12oz', 'squirt', 'white', 'peach', 'sierra', 'mist', 'izza']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'B-BRA', 'I-BRA', 'O']"
10386,"['mnt', '591ml', 'bvc-12', 'pecan', 'butter']","['O', 'O', 'O', 'B-FLA', 'I-FLA']"
10387,"['soft', 'bvc-dr', 'mirinda']","['O', 'O', 'B-BRA']"
10388,"[""christopher's"", 'sn', '50/50', 'kaffir', 'lime', 'peps']","['O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
10389,"['srite', 'orange', 'zest', 'beerbottle', 'cranb.']","['O', 'B-FLA', 'I-FLA', 'O', 'O']"
10390,"['sorbet', 'various', '2ltr.', 'gcl', 'gini', 'wire1', 'beef']","['B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'O', 'O']"
10391,"['choice', 'clear', 'tizer', 'molasses', 'voo', 'canyon', 'drpepper']","['O', 'O', 'B-BRA', 'B-FLA', 'O', 'O', 'O']"
10392,"['draft', '7', 'up', 'sasparilla', 'braundenburg', 'med.']","['O', 'B-BRA', 'I-BRA', 'B-FLA', 'O', 'O']"
10393,"['1/', 'pizzatodo', 'vanilla', '(various)', '20oz', ""-barq's""]","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'O']"
10394,"['lemonadet', 'nutty', 'caramel', 'classics', 'aw']","['O', 'B-FLA', 'I-FLA', 'O', 'O']"
10395,"['peach/mango', 'bvc-sprite', 'mango', 'cokeâ®', 'cocina', 'artichoke', 'nirvana']","['O', 'O', 'B-FLA', 'O', 'O', 'B-FLA', 'O']"
10396,"['natural', 'can-diet', 'yellow', 'cake', 'twst', 'dr.brown', 'raspberry', 'merry']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'O']"
10397,"['fanta', 'coke16', 'coca-cola', 'sauteed', 'butter', '12ct', 'sunny']","['B-BRA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
10398,['24-pack'],['O']
10399,"['thirst', 'cokelife12oz', 'cantaloupe', 'sangria', 'señorial', 'kumquat', '237ml']","['O', 'O', 'B-FLA', 'B-BRA', 'I-BRA', 'B-FLA', 'O']"
10400,"['bvc-a&w', 'white', 'chocolate', 'buttery', 'graham', 'an', 'input']","['O', 'B-FLA', 'I-FLA', 'B-FLA', 'I-FLA', 'O', 'O']"
10401,"['root-beer', 'drew', 'drink/tea', 'pa', 'tab']","['O', 'O', 'O', 'O', 'B-BRA']"
10402,"['wht', '7', 'up', 'fz', 'fruity', 'canada', 'dry', 'almond', 'toasted', '$1.72']","['O', 'B-BRA', 'I-BRA', 'O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
10403,"['mountian', 'chy', 'noo', 'sltzr']","['O', 'O', 'O', 'O']"
10404,"['moon', 'moxie', 'pickle', '$1.00', 'deja']","['O', 'B-BRA', 'B-FLA', 'O', 'O']"
10405,"['butter', 'vanilla', '#fountain', 'cola-cola']","['B-FLA', 'I-FLA', 'O', 'O']"
10406,"['sr', 'noni', 'berry', 'jazz', 'powerade', 'coconut', 'cup~fountain']","['O', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'O']"
10407,"['0zs', 'pineapple', 'mango', 'lemonad', 'sodastream']","['O', 'B-FLA', 'I-FLA', 'O', 'B-BRA']"
10408,"['6.75o', 'hickory', 'w/sugar']","['O', 'B-FLA', 'O']"
10409,[],[]
10410,"['spritediet', 'zcoke', 'root', 'beer', 'pepsi.']","['O', 'O', 'B-FLA', 'I-FLA', 'O']"
10411,"['lemon', 'berry', 'mango1', 'strawberry', 'punch', 'tb']","['B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA', 'O']"
10412,"['pdc', 'bvh', 'chrysanthemum', ""marshmellow's"", 'trenta']","['O', 'O', 'B-FLA', 'O', 'O']"
10413,"['special', 'almond', 'chocolate', 'throwb']","['O', 'B-FLA', 'I-FLA', 'O']"
10414,"['dasani', 'peach', 'alum.', 'beat', 'clove', 'deli']","['B-BRA', 'B-FLA', 'O', 'B-BRA', 'B-FLA', 'O']"
10415,"['virgil', 'sussex', 'golden', 'apple', 'ricqlès', 'orange', 'mango', '0zs']","['O', 'B-BRA', 'I-BRA', 'B-FLA', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
10416,"['dto', 'coca-cola']","['O', 'B-BRA']"
10417,"['man', 'sprite', 'lb']","['O', 'B-BRA', 'O']"
10418,"['nottle', 'canada', 'dry', 'black', 'currant', 'bitter', 'neutralizer']","['O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'B-FLA', 'I-FLA']"
10419,"['fanta12oz', 'seagrams', 'surge', 'peeper', 'three', 'barrelhead', 'root', 'beer', 'livewi']","['O', 'O', 'B-BRA', 'O', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'O']"
10420,"['0', 'table', '8.5fl']","['O', 'O', 'O']"
10421,"['orangina', 'rhubarb', 'nu', 'beverage1', 'mirinda', 'honey', 'tangerine']","['B-BRA', 'B-FLA', 'O', 'O', 'B-BRA', 'B-FLA', 'I-FLA']"
10422,"['ricqlès', 'dri', 'julebrus', 'hal???s', 'ss-bottle']","['B-BRA', 'O', 'B-BRA', 'O', 'O']"
10423,"['squirt', 'flsvor', 'mint', 'creamy', 'apl', 'kicks']","['B-BRA', 'O', 'B-FLA', 'I-FLA', 'O', 'O']"
10424,"['15.5oz', 'ibc', 'root', 'beer', 'punch', 'island', '7', 'up']","['O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'B-BRA', 'I-BRA']"
10425,"['two', ""barq's"", 'bev-20', 'tum', 'schweppes', 'am', 'zero12fl']","['O', 'B-BRA', 'O', 'O', 'B-BRA', 'O', 'O']"
10426,"[""n'"", 'julebrus', 'agave', 'boysenberry', '32']","['O', 'B-BRA', 'B-FLA', 'B-FLA', 'O']"
10427,"['arctic', '$4.00', 'berry', 'wild', 'catering', 'house-made']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'O']"
10428,"['vanilla', 'bean', 'bot', 'tarragon', 'lemon', 'bvc-canada']","['B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA', 'O']"
10429,"['live', 'delaware', 'punch', 'appletini', 'pr', 'dreamwold', 'fanta', 'mint', '(various)', 'bot', '20ozvernors']","['O', 'B-BRA', 'I-BRA', 'B-FLA', 'O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
10430,"['suar', 'surge', 'almond', 'chocolate', 'zero20oz', 'a&w', 'cream', 'soda']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'I-BRA', 'I-BRA']"
10431,"['vina', 'schweppes', 'floz', 'mang', 'bitter', 'masking', 'pomegra']","['O', 'B-BRA', 'O', 'O', 'B-FLA', 'I-FLA', 'O']"
10432,"[""seagrams's"", 'pepsii', 'pie', 'fiesty']","['O', 'O', 'B-FLA', 'O']"
10433,"['rico', 'chill', 'boust', 'gini', 'pepsi-diet']","['O', 'O', 'O', 'B-BRA', 'O']"
10434,"['kickstar', 'grape1', 'wink', 'tripple']","['O', 'O', 'B-BRA', 'O']"
10435,"['pepsi.', 'floats', 'gls', 'groundwork', 'rockstar', 'energy']","['O', 'B-BRA', 'O', 'O', 'B-BRA', 'I-BRA']"
10436,"['pomegranat', 'crush', 'chocolate', 'mint', 'trenta']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
10437,"['cof-', 'a&w', 'cream', 'soda', 'pie', 'cherry/vanilla', 'raz', 'specialty']","['O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'O', 'O', 'O']"
10438,"['grpfrt', 'ze20oz', 'sussex', 'golden', 'lemonade', 'pink', 'zcoke']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
10439,"['pdc', 'schweppes', 'cok', 'soursop', 'kickstrt']","['O', 'B-BRA', 'O', 'B-FLA', 'O']"
10440,"['delaware', 'punch', 'lemongrass']","['B-BRA', 'I-BRA', 'B-FLA']"
10441,"['44oz', 'byo', 'inca', 'kola', 'white', 'cake', 'bvc-squirt', 'swire']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
10442,"['shacksburry', 'sprite', 'cel', 'rt-dr.', 'berry', 'mixed']","['O', 'B-BRA', 'O', 'O', 'B-FLA', 'I-FLA']"
10443,"['nehi', 'upto', 'almond', 'roasted', 'zo']","['B-BRA', 'O', 'B-FLA', 'I-FLA', 'O']"
10444,"['col', 'spar', 'mandar']","['O', 'O', 'O']"
10445,"['peels', 'chocolate', 'mint', 'oragina']","['O', 'B-FLA', 'I-FLA', 'O']"
10446,"['ge', 'drink/tea', 'wink', 'coca-', 'dallas', 'lime', 'dew.', 'meyer']","['O', 'O', 'B-BRA', 'O', 'O', 'B-FLA', 'O', 'O']"
10447,"['jou', 'julmust', 'marzapan', 'type', 'cheerwine', 'cw', '$soda']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'B-BRA', 'O', 'O']"
10448,"['psu', '7up', 'legend', 'hires', 'root', 'beer', 'cinnamon', 'chocolate']","['O', 'O', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA']"
10449,"['rbbc', 'liberty', 'sussex', 'golden', 'jarrito', 'cherry-can']","['O', 'O', 'B-BRA', 'I-BRA', 'O', 'O']"
10450,"['n`', 'gingerbread', 'poppi-orange', 'spritediet', '32', 'dr.']","['O', 'B-FLA', 'O', 'O', 'O', 'O']"
10451,"['peak', 'pepsizero', 'hemp', 'type', 'lymonade20oz', '20-24']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'O']"
10452,"['s+a', 'sussex', 'golden', 'mojito', 'cucumber', 'pu', '$2.22', 'nottle']","['O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'O', 'O']"
10453,"['crush', 'stwbrry', 'masking', 'sweet', 'flsvor']","['B-BRA', 'O', 'B-FLA', 'I-FLA', 'O']"
10454,"['burnt', 'sugar', 'lilawine', 'lemon-lime', 'wate']","['B-FLA', 'I-FLA', 'O', 'B-FLA', 'O']"
10455,"['jasmine', 'oz.grape']","['B-FLA', 'O']"
10456,"['twist/sierra', '2-$300', 'mango']","['O', 'O', 'B-FLA']"
10457,"['kickstar', 'pocari', 'sweat', 'ca', 'upscale', 'sangria', 'type', 'sod']","['O', 'B-BRA', 'I-BRA', 'O', 'O', 'B-FLA', 'I-FLA', 'O']"
10458,"['sod', 'irn-bru', 'peach', 'cobbler', 'slid', ""bvc-barq's"", 'hazelnut', '16.9oz']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O', 'B-FLA', 'O']"
10459,"['liter', 'beat', '356', 'fanta']","['O', 'B-BRA', 'O', 'B-BRA']"
10460,"['test', 'lychee', 'ginger', 'bar', 'mountain', 'dew', 'noni', 'berry', 'pomegrana']","['O', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
10461,"['bottletopochico', 'lucozade', 'dragon', 'berry', '16.9fl', 'fantas', 'glass1']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'O']"
10462,"['the', 'masking', 'bitter', 'cokevanilla']","['O', 'B-FLA', 'I-FLA', 'O']"
10463,"['refills', '2lt', 'lilt', 'strawberry', 'punch', 'schweppes', 'lavender', 'lemonade', 'calssic']","['O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
10464,"['betta', 'mountain', 'dew', 'crape', 'candad', 'll']","['O', 'B-BRA', 'I-BRA', 'O', 'O', 'O']"
10465,"['dr', 'pepper', 'donut', 'various', '50/50']","['B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'B-BRA']"
10466,"['carrot', 'cake', 'blitz', 'mango', 'orange', 'blac']","['B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA', 'O']"
10467,"['bree', '21oz.', 'cheesecake', 'orangeseltzer']","['O', 'O', 'B-FLA', 'O']"
10468,"['shweppes', 'serve', 'moxie', 'mashup']","['O', 'O', 'B-BRA', 'O']"
10469,"['h2go', 'bulb', 'squirt', 'noi', 'jalapeno', 'i']","['O', 'O', 'B-BRA', 'O', 'B-FLA', 'O']"
10470,"['mx', 'tab', 'maple', 'what']","['O', 'B-BRA', 'B-FLA', 'O']"
10471,"['dr.brown', 'cosmetic']","['B-BRA', 'O']"
10472,"['6/7.5oz', 'seasonal', 'taro', 'code']","['O', 'O', 'B-FLA', 'O']"
10473,"['tropcmb', 'fanta', 'suagar', '20oz2', 'mountain', 'dew', 'honey-nut', ""harry's"", 'k']","['O', 'B-BRA', 'O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'O', 'O']"
10474,"['sprite16', 'cv', 'a&w', 'root', 'beer', 'nut', 'mixed', 'ave', 'starfruit', '20.00oz', 'see']","['O', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'O', 'O']"
10475,"['$2.50', 'sprite2']","['O', 'O']"
10476,"['dr.brown', 'melon', 'various', 'vanilla.', 'cranberry', 'raisin', '6th', 'bvc-dr.']","['B-BRA', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA', 'O', 'O']"
10477,"['abita', 'ice', 'berry', 'mint', 'voodoo', 'fanta']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'B-BRA']"
10478,['bvr'],['O']
10479,"['cheeskak', 'tripleberry', 'dr', ""brown's"", 'cannoli', 'coca']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'O']"
10480,"['cheerwine', '64', 'horseradish', 'guarana', 'low']","['B-BRA', 'O', 'B-FLA', 'O', 'O']"
10481,"['cup~fountain', 'bawls', 'pepper12']","['O', 'B-BRA', 'O']"
10482,"['dewfrost', 'amp', 'energy', 'bva', 'raisin', 'cranberry', 'can-coke', 'pomegrate']","['O', 'B-BRA', 'I-BRA', 'O', 'B-FLA', 'I-FLA', 'O', 'O']"
10483,"['barrelhead', 'root', 'beer', 'big', 'red', '(soft', 'drink)', 'lemon', 'zest']","['B-BRA', 'I-BRA', 'I-BRA', 'B-BRA', 'I-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA']"
10484,"['mini', 'mint', 'cooling', '7.5z']","['O', 'B-FLA', 'I-FLA', 'O']"
10485,"['w/navy', 'grapefruit', 'pineapple', 'vintage', 'tomato', 'basil', 'creations']","['O', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA', 'O']"
10486,"['spritetropical', 'marshmello', 'strwb.', 'schweppes', 'caribbean', 'jerked', 'bvh-']","['O', 'O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
10487,"['persimmon', 'magno', 'verite', '16oz1']","['B-FLA', 'O', 'O', 'O']"
10488,"['chico-grapefruit', 'meg', 'tizer', '24ls', 'seven', 'pale', 'spri']","['O', 'O', 'B-BRA', 'O', 'O', 'O', 'O']"
10489,"['regula', 'cola-coke', 'mint', 'spring', 'pepsivanilla20oz', 'w/bottle']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
10490,"['soft', 'eucalyptus', 'koios', 'extender', 'sweet', 'berries']","['O', 'B-FLA', 'O', 'B-FLA', 'I-FLA', 'O']"
10491,"['fountain/16oz', 'meal', 'julebrus', 'ginger', 'pineapple', 'bottleworks', 'cactus', 'cooler']","['O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'I-BRA']"
10492,"['brau', 'delaware', 'punch', 'malt', 'various', 'bygo']","['O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
10493,"['soda.', 'irn-bru', 'cannoli', 'sch', 'pear', 'cinnamon', '$2.75', '/']","['O', 'B-BRA', 'B-FLA', 'O', 'B-FLA', 'I-FLA', 'O', 'O']"
10494,"['.75', 'fl.oz.', 'black', 'currant', 'den', 'star', 'soda20oz']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'O', 'O']"
10495,"['spritezero', 'su', 'dr', ""brown's"", 'chocolate', 'macaroon', 'bundaberg']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
10496,"['currant', 'black', 'sierra', 'mist', 'truefruit']","['B-FLA', 'I-FLA', 'B-BRA', 'I-BRA', 'O']"
10497,"['sierra', 'mist', 'fruit', 'dragon', '20o', 'pino', 'peppers', '(various)', 'fit']","['B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'O', 'B-FLA', 'I-FLA', 'O']"
10498,"['pomegrantae', 'genuine', 'agave', 'bvc-znantucketnectars']","['O', 'O', 'B-FLA', 'O']"
10499,"['hammer', 'prickly', 'pear', 'sprk']","['O', 'B-FLA', 'I-FLA', 'O']"
10500,"['kiwi', 'fountain/16oz', 'zero20oz1']","['B-FLA', 'O', 'O']"
10501,"['sangria', 'señorial', 'lime', 'seagram', ""boylan's"", 'mr.', 'pibb', 'pink', 'rose']","['B-BRA', 'I-BRA', 'B-FLA', 'O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA']"
10502,"['ar', 'schweppes', '6pck', 'livewire']","['O', 'B-BRA', 'O', 'O']"
10503,"['sods', ""barq's"", 'horseradish', 'ca']","['O', 'B-BRA', 'B-FLA', 'O']"
10504,"['combo-coke', 'banana', 'nut', 'self', 'voo', 'spa']","['O', 'B-FLA', 'I-FLA', 'O', 'O', 'O']"
10505,"['h2oh', 'midnigh', 'mello', 'yello', 'orange', 'blood']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA']"
10506,"['bev-20', 'caramel', 'apple', 'waffle', 'cone']","['O', 'B-FLA', 'I-FLA', 'B-FLA', 'I-FLA']"
10507,"['mo', 'ct', 'two', 'oronamin', 'c', 'drink', 'sunri']","['O', 'O', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'O']"
10508,"['unscannable', 'rootbeer', 'tayberry', 'stardust']","['O', 'O', 'B-FLA', 'O']"
10509,"['baking', 'flavors', 'sp', 'banana', 'nut', 'mkt-dietcherry']","['O', 'O', 'O', 'B-FLA', 'I-FLA', 'O']"
10510,"['appletini', '24', 'selzter', 'hawaiian', 'punch', 'vanilla', 'bean', 'senorial']","['B-FLA', 'O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
10511,"['01213405', 'taro', 'rc', 'cola', 'cola', 'breeze', 'bouteille']","['O', 'B-FLA', 'B-BRA', 'I-BRA', 'B-FLA', 'O', 'O']"
10512,"['8oz.', 'delaware', 'punch', 'almond', 'chocolate', 'fresca', 'cookie', 'dough', 'chps', 'pricklee']","['O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
